datetime,open,high,low,close,volume
2016-03-30,368.0,373.5,366.55,373.5,2451068
2016-03-31,370.7,387.75,370.35,383.4,5822088
2016-04-01,381.85,382.3,367.6,372.5,3531624
2016-04-04,370.0,382.15,369.2,377.75,2441996
2016-04-05,374.95,377.45,369.15,369.9,1722724
2016-04-06,372.25,373.35,365.35,369.5,1961312
2016-04-07,372.35,374.75,367.5,371.85,1629172
2016-04-08,372.45,379.95,370.55,373.25,2676364
2016-04-11,374.5,384.75,373.0,384.7,2765486
2016-04-12,384.0,387.5,375.25,375.5,2764708
2016-04-13,376.85,387.0,376.85,384.0,3120384
2016-04-14,383.3,386.55,366.0,374.25,5856252
2016-04-15,374.4,378.85,368.35,376.35,5067724
2016-04-18,369.0,372.35,360.4,367.5,4419852
2016-04-19,367.85,373.45,363.3,367.0,5611902
2016-04-20,366.0,367.5,360.85,367.05,3387206
2016-04-21,370.15,371.15,356.55,358.2,4574928
2016-04-22,358.7,363.25,353.6,360.0,3928994
2016-04-25,358.75,361.85,354.65,357.7,2916410
2016-04-26,357.05,359.5,347.6,351.0,3082852
2016-04-27,353.4,358.65,350.15,354.35,2804388
2016-04-28,353.5,357.25,350.95,357.25,2088364
2016-04-29,356.4,359.0,349.05,350.25,3880096
2016-05-04,347.0,350.5,338.15,350.5,7334818
2016-05-05,350.8,351.0,344.1,351.0,3808866
2016-05-06,348.75,349.45,342.55,345.0,2684694
2016-05-10,343.5,346.7,340.25,342.5,3308342
2016-05-11,342.95,349.1,341.85,347.5,4237656
2016-05-12,349.0,352.3,341.75,345.0,2972292
2016-05-13,344.3,346.05,340.25,344.0,2350532
2016-05-16,347.0,350.6,345.05,347.95,2772614
2016-05-17,348.6,349.95,340.5,344.5,3440992
2016-05-18,343.0,345.7,341.8,345.0,1249050
2016-05-19,342.95,343.7,340.75,340.8,1908826
2016-05-20,343.0,343.2,335.8,342.5,2846620
2016-05-23,341.0,342.5,338.0,342.5,1498816
2016-05-24,341.65,345.0,339.4,345.0,1807760
2016-05-25,346.45,351.3,346.0,349.5,3121424
2016-05-26,351.65,353.75,345.25,350.0,3542360
2016-05-27,348.15,349.5,345.45,346.1,1615282
2016-05-30,347.1,351.0,345.5,349.35,1283530
2016-05-31,349.8,351.5,338.9,342.0,3046654
2016-06-01,342.4,344.1,339.7,341.6,2526056
2016-06-02,342.7,343.0,338.85,339.6,1627984
2016-06-03,340.75,344.4,339.6,342.0,2232108
2016-06-06,341.4,349.5,340.4,347.5,1851628
2016-06-07,347.9,354.3,346.0,351.5,2942438
2016-06-08,352.65,360.5,348.15,360.0,3489924
2016-06-09,360.5,367.95,360.25,365.0,5554668
2016-06-10,363.0,365.5,357.7,364.0,4853916
2016-06-14,362.2,363.6,352.5,355.0,5498804
2016-06-15,354.0,358.75,350.25,350.65,3817940
2016-06-16,349.2,349.95,338.8,346.0,3503378
2016-06-17,347.75,353.5,341.75,345.0,2639348
2016-06-20,348.05,351.9,346.3,349.95,1171086
2016-06-21,348.25,352.25,345.5,350.9,1233814
2016-06-22,350.9,352.15,344.0,345.0,1801530
2016-06-23,345.25,348.7,341.7,347.5,1114826
2016-06-24,342.25,343.9,332.5,343.9,3161566
2016-06-27,342.8,343.8,335.0,335.0,1742676
2016-06-28,337.25,338.7,332.75,338.15,2068318
2016-06-29,338.9,343.5,337.75,343.5,1497782
2016-06-30,343.95,345.0,336.55,340.0,2043496
2016-07-01,337.4,340.25,335.5,336.75,1351474
2016-07-04,338.5,339.4,334.5,336.95,898750
2016-07-05,336.5,336.9,333.5,335.05,716632
2016-07-06,335.0,337.0,332.7,336.15,1090046
2016-07-07,337.5,346.85,336.95,340.25,3008076
2016-07-08,337.75,342.5,337.55,340.95,1427766
2016-07-11,342.5,347.35,339.75,344.45,1346874
2016-07-12,345.25,349.7,344.05,345.25,1704706
2016-07-13,345.3,346.8,337.4,337.5,2418212
2016-07-14,339.5,342.45,338.2,342.45,1343304
2016-07-15,341.55,342.85,338.0,341.6,1371688
2016-07-18,341.15,344.1,339.3,343.75,1433722
2016-07-19,342.5,342.65,334.0,338.0,3748906
2016-07-20,335.55,338.35,333.05,334.5,1466122
2016-07-21,336.15,338.15,334.45,337.95,801020
2016-07-22,336.95,339.35,335.55,335.55,715742
2016-07-25,336.05,341.0,336.0,339.7,1094150
2016-07-26,338.75,341.0,335.6,338.55,932838
2016-07-27,339.05,342.7,338.75,342.5,1029608
2016-07-28,342.5,342.5,339.35,340.9,1008902
2016-07-29,341.45,341.9,336.6,337.05,1607762
2016-08-01,339.6,341.05,332.75,334.6,1208126
2016-08-02,334.7,336.95,332.0,335.95,1763312
2016-08-03,335.9,336.55,333.0,335.8,799284
2016-08-04,336.65,343.0,335.25,342.0,2250150
2016-08-05,342.6,344.75,335.5,338.1,2543198
2016-08-08,339.35,341.85,336.5,340.25,916712
2016-08-09,340.0,340.9,336.55,338.25,858758
2016-08-10,338.75,340.75,336.05,338.5,1181614
2016-08-11,337.5,339.1,333.85,338.85,1511232
2016-08-12,339.75,341.1,338.2,340.0,1374864
2016-08-15,340.95,341.5,333.0,337.0,5398736
2016-08-16,337.0,339.35,331.1,333.0,5511562
2016-08-17,334.15,335.0,330.6,335.0,2159524
2016-08-18,334.95,335.9,332.5,335.0,1245782
2016-08-19,334.35,335.85,331.0,335.0,3071010
2016-08-22,333.6,335.0,332.1,335.0,1403226
2016-08-23,334.0,337.8,333.0,337.45,1330392
2016-08-24,336.5,336.9,333.25,336.0,782978
2016-08-25,336.0,338.0,333.75,337.5,1209854
2016-08-26,336.4,337.95,333.15,335.5,2096476
2016-08-29,334.05,336.9,333.35,336.9,958328
2016-08-30,337.0,341.85,335.35,341.0,2932564
2016-08-31,340.5,343.45,340.0,342.45,2537296
2016-09-01,341.5,352.25,340.6,351.0,3399070
2016-09-02,352.0,370.95,350.7,368.75,12115688
2016-09-05,370.0,374.35,363.75,369.5,4249862
2016-09-06,370.5,371.9,364.6,371.25,3707142
2016-09-07,372.65,378.95,371.3,377.25,4630668
2016-09-08,378.55,383.85,376.15,381.9,3187484
2016-09-09,379.15,383.75,374.0,383.75,4037534
2016-09-12,380.3,383.95,371.45,375.0,5521708
2016-09-13,375.25,377.95,372.5,372.75,2319036
2016-09-14,372.7,374.0,370.55,372.5,2446252
2016-09-15,371.5,373.5,350.05,373.0,2651054
2016-09-16,373.45,378.0,372.5,375.0,3395820
2016-09-19,375.5,377.3,372.0,372.5,1712012
2016-09-20,370.8,372.5,364.5,372.5,2311128
2016-09-21,373.85,375.15,370.9,373.55,1674890
2016-09-22,375.35,379.25,371.6,379.25,2191878
2016-09-23,377.6,379.25,375.6,376.45,1695968
2016-09-26,375.0,376.5,371.25,374.0,2308712
2016-09-27,375.3,375.7,365.0,365.0,2574384
2016-09-28,365.0,367.25,362.75,363.6,1716602
2016-09-29,367.0,369.4,366.45,366.5,1414330
2016-09-30,364.4,366.15,357.0,360.5,2723650
2016-10-03,360.4,360.7,354.0,359.15,1746978
2016-10-04,359.0,359.95,357.25,357.25,846658
2016-10-05,357.1,357.35,350.0,350.5,1875620
2016-10-06,350.0,352.15,349.0,350.75,843830
2016-10-07,350.95,355.0,347.95,350.9,1436206
2016-10-10,351.1,353.95,345.4,353.8,3173752
2016-10-11,353.25,354.65,347.75,351.0,2290214
2016-10-12,350.5,352.9,343.75,345.5,1914432
2016-10-13,344.2,345.8,339.8,343.45,1558460
2016-10-14,342.8,343.0,337.75,339.0,1144498
2016-10-17,339.65,340.9,337.0,337.8,1304104
2016-10-18,338.95,341.55,338.25,340.25,930070
2016-10-19,340.6,344.55,339.65,343.5,956664
2016-10-20,344.0,344.45,335.75,335.75,1991858
2016-10-21,336.0,338.2,334.15,337.65,750656
2016-10-24,337.9,344.35,337.9,343.95,1474268
2016-10-25,344.4,349.75,339.6,346.25,2360972
2016-10-26,345.7,349.35,342.55,345.75,1507262
2016-10-27,346.2,347.45,340.05,340.05,1279418
2016-10-28,340.5,343.25,338.75,341.1,1165016
2016-10-31,340.9,341.15,338.25,338.75,1310994
2016-11-01,340.3,345.35,340.0,343.85,1218528
2016-11-02,341.55,343.3,337.5,337.5,1107288
2016-11-03,338.0,339.25,335.75,337.7,1013708
2016-11-07,338.9,341.95,337.65,337.65,1322440
2016-11-08,338.95,340.95,337.85,339.85,842280
2016-11-09,335.0,348.65,334.95,346.0,4355518
2016-11-10,346.9,351.45,343.85,343.85,4433326
2016-11-11,344.55,345.4,340.9,341.05,1619924
2016-11-14,343.85,349.85,339.95,339.95,3014282
2016-11-15,341.75,344.5,339.15,340.2,2306340
2016-11-16,341.75,344.95,339.1,340.75,2802610
2016-11-17,340.75,342.2,339.15,340.1,1311022
2016-11-18,340.0,341.1,338.65,338.75,716512
2016-11-21,340.25,343.45,340.2,342.5,1973858
2016-11-22,344.0,349.5,339.5,341.05,6142090
2016-11-23,342.3,344.25,341.85,343.75,975910
2016-11-24,344.1,344.75,339.0,341.5,3168824
2016-11-25,341.55,344.25,340.45,342.5,811592
2016-11-28,342.8,346.25,341.3,343.75,1539460
2016-11-29,341.5,345.55,341.1,343.8,1073198
2016-11-30,344.0,347.25,340.5,347.0,5128582
2016-12-01,347.95,348.4,341.0,341.55,5192562
2016-12-02,342.4,345.95,339.2,341.75,5314952
2016-12-05,342.95,345.9,341.8,343.3,1891506
2016-12-06,343.95,345.4,339.0,340.0,7397152
2016-12-07,340.5,342.8,340.5,340.75,1559148
2016-12-08,342.1,351.5,339.5,345.0,8175822
2016-12-09,347.5,376.25,346.05,376.15,13354834
2016-12-12,379.0,381.5,365.75,367.0,9305638
2016-12-13,367.75,372.25,361.1,368.0,4980126
2016-12-14,368.1,371.75,357.6,361.4,4435882
2016-12-15,358.5,364.4,354.0,361.5,7378292
2016-12-16,362.95,374.75,357.55,368.5,7791784
2016-12-19,368.7,373.9,361.45,362.75,3742238
2016-12-20,362.65,366.1,359.5,362.95,1959814
2016-12-21,363.5,365.95,357.85,358.75,2170108
2016-12-22,358.75,359.45,355.5,357.5,1768876
2016-12-23,357.95,364.45,355.75,360.2,2140186
2016-12-26,361.45,362.35,356.5,356.5,796482
2016-12-27,357.05,364.2,357.0,363.9,1455622
2016-12-28,363.95,368.5,362.5,365.1,2516354
2016-12-29,364.5,371.2,364.25,369.95,6054030
2016-12-30,369.85,375.0,364.5,370.0,11149084
2017-01-03,368.85,372.5,366.3,370.05,3579574
2017-01-04,369.8,371.65,363.75,365.75,2695310
2017-01-05,366.3,366.6,355.25,357.45,2872106
2017-01-06,357.75,357.75,354.0,354.85,2323740
2017-01-09,356.55,359.35,351.65,352.9,1642302
2017-01-10,353.6,357.0,352.0,356.25,3585256
2017-01-11,355.3,358.75,349.6,351.05,3583476
2017-01-12,352.05,352.35,346.55,347.75,2279776
2017-01-13,348.5,349.75,342.05,346.25,3313568
2017-01-16,346.5,351.35,344.5,347.05,1589204
2017-01-17,347.8,349.45,345.5,346.05,1229918
2017-01-18,348.5,348.7,341.85,343.05,4453334
2017-01-19,343.75,344.95,342.0,343.45,2473864
2017-01-20,343.7,344.55,340.3,342.15,1616636
2017-01-23,342.95,343.45,339.25,343.4,1420992
2017-01-24,343.45,346.5,341.8,342.5,2576100
2017-01-25,343.25,346.0,341.35,342.5,2425208
2017-01-26,343.75,349.75,343.1,345.45,5731246
2017-01-27,346.55,350.75,344.25,348.5,5622784
2017-01-30,349.05,353.75,346.75,347.0,2983892
2017-01-31,346.5,348.5,342.55,344.85,1985212
2017-02-01,344.95,347.45,344.1,347.35,1361650
2017-02-02,347.35,348.0,343.4,345.45,1451496
2017-02-03,345.05,346.75,344.25,346.45,1541940
2017-02-06,347.25,347.45,342.15,343.4,1325616
2017-02-07,343.2,344.75,342.2,343.95,833978
2017-02-08,343.8,344.6,341.5,343.5,1057808
2017-02-09,344.05,344.6,340.1,343.5,1168830
2017-02-10,343.55,344.35,341.3,342.15,736236
2017-02-13,342.45,344.3,338.25,340.8,1905932
2017-02-14,340.0,341.25,336.1,339.4,1399080
2017-02-15,339.0,344.25,336.0,338.85,1819634
2017-02-16,340.9,340.9,337.95,339.95,865340
2017-02-17,341.2,341.2,337.75,339.65,2250610
2017-02-20,341.0,341.95,339.25,339.95,848716
2017-02-21,340.35,341.0,336.8,339.6,914384
2017-02-22,339.6,339.6,334.75,337.1,1407444
2017-02-24,336.55,337.0,333.75,335.75,743354
2017-02-27,335.9,336.0,330.55,333.75,3147200
2017-02-28,332.95,334.85,327.5,330.4,2568756
2017-03-01,330.55,336.25,330.45,336.25,1799516
2017-03-02,335.3,337.35,328.6,330.0,2201900
2017-03-03,329.6,330.0,322.5,330.0,3235970
2017-03-06,329.1,331.45,326.55,330.0,1640942
2017-03-07,329.35,330.0,323.8,330.0,3688722
2017-03-09,326.8,332.0,317.5,323.0,10028038
2017-03-10,322.0,328.5,320.8,325.25,5072510
2017-03-13,325.5,328.0,321.35,326.3,1890438
2017-03-14,326.85,327.75,324.1,325.3,1549784
2017-03-15,326.2,328.85,325.15,325.7,1271010
2017-03-16,328.4,330.15,322.75,327.5,3420912
2017-03-17,326.5,331.5,326.2,331.25,2552968
2017-03-20,331.25,336.45,330.25,336.0,2924644
2017-03-21,336.0,338.3,331.3,334.0,1746276
2017-03-22,331.4,334.9,327.85,334.85,1660692
2017-03-23,334.55,336.5,330.55,333.9,939190
2017-03-24,333.45,333.9,328.9,332.0,1265976
2017-03-27,329.95,330.95,324.25,327.5,1538084
2017-03-28,327.3,329.45,325.6,327.6,1228126
2017-03-29,328.2,331.0,327.0,330.95,837118
2017-03-30,330.75,335.0,329.4,334.0,1211882
2017-03-31,333.9,335.65,329.1,331.25,1501720
2017-04-03,331.2,334.3,327.9,334.3,1627642
2017-04-04,333.3,336.05,331.4,335.5,1458806
2017-04-05,336.55,339.2,334.3,334.5,1585728
2017-04-06,333.95,334.25,329.75,330.75,1716498
2017-04-07,328.9,330.7,326.25,327.95,2120336
2017-04-10,327.45,327.5,317.8,323.65,3062500
2017-04-11,322.2,325.0,319.0,324.5,5118848
2017-04-12,324.95,325.5,316.5,320.5,1958844
2017-04-13,319.75,321.95,314.35,320.0,3286966
2017-04-14,318.55,320.5,314.6,320.45,1081046
2017-04-17,318.8,321.6,316.85,321.0,642310
2017-04-18,322.05,322.2,316.25,320.0,1404308
2017-04-19,319.55,320.0,317.5,320.0,1525142
2017-04-20,318.65,322.0,316.75,322.0,2361692
2017-04-21,322.55,329.4,320.75,325.0,2161948
2017-04-24,328.05,328.5,325.0,325.75,1233388
2017-04-25,326.15,335.5,325.1,330.6,2609014
2017-04-26,332.25,342.5,330.5,342.15,2921762
2017-04-27,341.25,343.0,333.2,333.55,1942226
2017-04-28,335.2,338.75,331.55,333.55,1683756
2017-05-02,334.05,338.85,333.6,336.85,1196108
2017-05-03,335.9,340.5,330.4,337.5,1808762
2017-05-04,338.1,342.15,335.0,335.5,1859978
2017-05-05,331.8,332.05,326.95,328.65,2665724
2017-05-10,329.7,334.5,327.6,334.5,1361044
2017-05-11,333.8,335.3,329.3,329.45,1027728
2017-05-12,330.5,330.7,327.25,328.35,745132
2017-05-15,328.15,337.4,328.15,333.0,1185076
2017-05-16,332.95,342.35,331.35,335.0,4048584
2017-05-17,334.0,335.0,330.5,333.0,1687542
2017-05-18,330.35,333.5,325.85,327.7,2274074
2017-05-19,328.45,337.25,327.0,331.95,2841656
2017-05-22,334.4,334.4,328.25,328.25,1493882
2017-05-23,328.7,336.2,327.6,336.05,1333904
2017-05-24,336.0,340.6,333.05,335.1,3263258
2017-05-25,335.6,337.25,332.4,334.7,841624
2017-05-26,334.65,335.0,329.35,331.85,1216090
2017-05-29,331.85,332.5,328.85,330.0,367122
2017-05-30,329.85,330.75,326.75,329.7,843140
2017-05-31,328.7,333.45,325.4,330.75,1591424
2017-06-01,329.45,333.35,321.15,323.65,1863428
2017-06-02,324.0,326.0,317.85,326.0,2143552
2017-06-05,326.2,328.4,322.5,325.25,1134492
2017-06-06,324.05,325.85,321.65,321.75,642112
2017-06-07,321.75,323.5,320.55,320.55,1104118
2017-06-08,321.5,324.65,320.0,322.5,1603418
2017-06-09,322.3,326.25,321.2,326.25,1525252
2017-06-13,326.25,327.5,322.5,322.5,1320544
2017-06-14,322.5,322.8,316.6,320.0,1708784
2017-06-15,318.5,319.7,308.9,319.5,8783388
2017-06-16,319.15,320.9,314.0,319.5,5597070
2017-06-19,319.4,319.5,315.25,316.1,1976638
2017-06-20,316.6,319.5,313.25,319.5,4040820
2017-06-21,318.25,319.45,315.75,316.7,1093536
2017-06-22,315.8,320.5,312.7,319.5,3780106
2017-06-23,319.15,320.85,315.9,320.0,2805874
2017-06-26,320.65,322.5,317.45,317.45,865068
2017-06-27,317.1,317.9,314.6,316.9,2602594
2017-06-28,315.45,319.0,314.05,319.0,1996636
2017-06-29,319.2,320.15,316.85,319.5,1988878
2017-06-30,318.95,322.5,317.95,320.0,1811790
2017-07-03,320.0,322.1,319.35,321.5,1092116
2017-07-04,321.45,324.75,321.25,322.0,953294
2017-07-05,321.15,322.8,319.3,320.0,1353944
2017-07-06,320.7,321.25,316.8,319.35,1343290
2017-07-07,318.15,320.75,317.3,318.4,1193810
2017-07-10,318.5,321.0,317.55,319.0,1123560
2017-07-11,319.55,320.15,315.85,319.35,1006784
2017-07-12,319.35,322.5,317.5,320.0,2113312
2017-07-13,319.75,321.4,318.0,318.55,1139280
2017-07-14,318.95,320.05,318.4,319.0,856238
2017-07-17,319.2,320.45,317.5,319.35,859308
2017-07-18,318.85,319.55,315.15,317.5,1548942
2017-07-19,316.35,320.5,315.55,320.5,1127680
2017-07-20,320.55,326.9,319.1,324.5,2002256
2017-07-21,324.4,325.3,318.05,318.65,1106268
2017-07-24,318.0,319.5,315.55,317.5,1535538
2017-07-25,317.45,318.0,315.2,317.5,1973006
2017-07-26,317.15,318.7,316.0,318.0,946060
2017-07-27,318.85,319.8,316.65,317.05,1209360
2017-07-28,317.0,317.0,303.85,304.5,8280026
2017-07-31,305.65,305.75,294.05,298.45,3036144
2017-08-01,298.9,303.45,296.7,300.25,1678134
2017-08-02,301.0,310.75,300.0,308.55,2631958
2017-08-03,308.45,314.3,307.05,309.3,1694480
2017-08-04,308.6,309.15,303.15,304.1,1311240
2017-08-07,304.9,310.55,304.35,310.55,1038042
2017-08-08,311.05,314.75,310.1,310.3,2859638
2017-08-09,309.8,313.9,306.5,309.95,2691646
2017-08-10,309.9,310.9,301.15,303.4,1507692
2017-08-11,303.0,304.25,297.0,300.0,2035556
2017-08-14,301.2,304.6,300.75,302.5,660970
2017-08-15,302.6,306.5,300.8,305.1,1329736
2017-08-16,305.15,306.0,300.45,301.85,1035536
2017-08-17,300.8,302.5,300.0,300.0,618570
2017-08-18,299.45,300.0,295.5,297.25,1289884
2017-08-21,298.0,298.7,296.15,296.25,651898
2017-08-22,296.85,297.75,296.2,297.0,395912
2017-08-23,297.1,302.4,295.0,302.4,1379730
2017-08-24,302.45,305.25,301.4,304.6,1195534
2017-08-25,304.95,307.2,299.5,301.0,1986534
2017-08-28,301.05,301.65,298.35,300.85,1059124
2017-08-29,299.95,301.95,297.85,299.95,1352518
2017-08-30,300.95,324.85,299.95,324.0,6948304
2017-08-31,324.5,326.5,320.55,322.8,3561930
2017-09-01,323.5,334.15,316.55,317.25,6237886
2017-09-04,315.05,317.85,308.15,308.15,4129556
2017-09-05,308.95,310.2,298.5,300.5,5437950
2017-09-06,300.0,303.6,296.5,301.0,3010556
2017-09-07,301.25,305.0,300.5,300.5,1631866
2017-09-08,301.05,309.25,300.5,308.0,2563738
2017-09-11,310.1,312.85,306.75,310.55,2616472
2017-09-12,311.25,321.35,310.05,318.65,4148186
2017-09-13,318.65,324.2,311.95,311.95,4365468
2017-09-14,313.25,316.75,311.0,314.45,1938438
2017-09-15,313.9,318.95,308.0,308.0,2907974
2017-09-18,310.55,312.4,309.95,311.35,1150764
2017-09-19,311.2,313.7,306.85,309.4,1977194
2017-09-20,309.9,309.95,305.5,309.0,2567310
2017-09-21,308.4,309.75,306.3,308.15,2229168
2017-09-22,308.05,309.7,305.25,306.45,2228644
2017-09-25,306.75,313.95,305.95,312.7,2320796
2017-09-26,313.25,314.25,310.55,311.65,2595574
2017-09-27,311.65,313.75,307.85,308.15,2253610
2017-09-28,309.0,311.2,308.25,309.55,1473894
2017-09-29,310.25,311.25,307.95,307.95,833114
2017-10-02,308.5,310.85,306.2,307.2,2160874
2017-10-03,307.8,310.0,307.05,308.05,1171708
2017-10-04,306.65,307.95,306.0,307.0,1173354
2017-10-05,307.05,307.3,303.55,306.0,2562864
2017-10-06,306.45,310.5,306.45,307.25,3690664
2017-10-09,307.95,309.5,306.75,307.85,1356024
2017-10-10,308.05,309.0,306.55,307.9,1211564
2017-10-11,308.45,308.55,305.9,305.9,2991406
2017-10-12,306.2,307.8,305.5,306.0,1417470
2017-10-13,306.45,307.45,304.2,305.0,1220130
2017-10-16,305.65,307.5,304.85,305.75,1259044
2017-10-17,305.85,306.1,301.45,303.0,1051982
2017-10-18,303.85,305.25,301.15,301.15,1097046
2017-10-19,302.3,303.4,301.0,301.05,1473764
2017-10-20,301.9,303.5,301.05,301.25,1097156
2017-10-23,301.95,303.45,301.0,301.25,815894
2017-10-24,301.45,305.2,300.75,305.2,1123206
2017-10-25,306.2,307.0,302.15,302.15,1464020
2017-10-26,303.1,303.4,301.1,301.1,1045082
2017-10-27,302.25,304.2,301.75,302.45,1369806
2017-10-30,302.65,303.45,301.15,301.15,1000080
2017-10-31,302.1,302.9,300.0,300.0,1309048
2017-11-01,300.6,303.75,299.55,299.75,1505976
2017-11-02,299.95,300.15,296.75,298.8,1251854
2017-11-03,298.65,301.85,297.5,297.5,1537702
2017-11-07,299.65,305.0,298.5,303.75,3381246
2017-11-08,302.55,304.45,300.5,300.5,1456778
2017-11-09,301.4,312.05,300.6,306.35,6282806
2017-11-10,306.5,306.75,300.5,300.55,2153620
2017-11-13,300.55,303.6,300.05,300.05,1413832
2017-11-14,299.55,300.8,294.0,294.0,4792796
2017-11-15,293.45,295.05,277.45,277.45,5900928
2017-11-16,276.9,277.45,250.5,260.25,22719846
2017-11-17,262.5,269.0,260.55,266.9,8100868
2017-11-20,266.7,273.75,265.55,269.9,4870978
2017-11-21,271.0,272.5,263.3,266.0,4535028
2017-11-22,266.6,266.9,261.0,264.5,2578496
2017-11-23,263.5,264.5,258.7,261.1,1628542
2017-11-24,261.0,267.5,260.95,266.9,3714652
2017-11-27,266.6,267.15,261.8,263.35,1536348
2017-11-28,263.3,267.25,261.95,264.0,2102176
2017-11-29,264.05,264.6,261.0,261.0,1365734
2017-11-30,261.15,261.65,251.95,253.9,3858496
2017-12-01,255.0,259.7,250.55,258.0,5100766
2017-12-04,256.55,258.1,254.55,255.0,2070316
2017-12-05,254.55,256.55,252.95,254.3,1493978
2017-12-06,253.95,259.15,253.2,257.5,1623544
2017-12-07,257.55,258.35,254.4,255.15,1837864
2017-12-08,255.3,257.35,253.3,253.3,1341024
2017-12-11,253.85,256.5,253.55,256.1,2984500
2017-12-12,256.75,257.0,254.2,256.25,1886564
2017-12-13,254.55,256.25,250.5,250.5,4803744
2017-12-14,250.7,254.3,244.75,252.0,6863344
2017-12-15,251.5,252.5,249.5,250.0,2623750
2017-12-18,251.0,252.45,248.5,249.35,2023072
2017-12-19,249.55,250.5,241.85,242.0,4033294
2017-12-20,241.5,241.75,228.55,229.55,11312788
2017-12-21,229.15,230.45,221.05,226.75,9427448
2017-12-22,227.05,236.0,225.45,232.75,6268722
2017-12-25,234.4,236.5,231.5,236.5,1635654
2017-12-26,236.05,236.9,233.55,234.25,1787386
2017-12-27,234.05,245.25,232.5,237.25,8537238
2017-12-28,237.6,238.95,231.1,234.8,3777326
2017-12-29,235.0,238.6,232.85,236.6,2365966
2018-01-03,236.65,247.5,236.1,247.5,3470210
2018-01-04,247.55,251.35,245.55,250.25,3610442
2018-01-05,251.4,251.4,247.55,251.0,1878144
2018-01-09,251.65,259.35,251.6,254.0,6410554
2018-01-10,255.0,256.5,252.0,252.55,4737962
2018-01-11,252.55,253.5,248.55,252.5,4493544
2018-01-12,252.6,255.25,250.4,254.8,3265602
2018-01-15,255.95,258.95,254.05,254.05,2584776
2018-01-16,254.95,255.15,251.3,254.5,3059860
2018-01-17,253.05,258.5,251.4,256.95,4637180
2018-01-18,256.4,258.75,252.25,253.0,4514162
2018-01-19,254.45,254.65,245.5,248.25,3902724
2018-01-22,248.5,251.25,248.05,250.7,2397628
2018-01-23,250.7,251.25,245.55,248.9,2887076
2018-01-24,248.1,248.35,244.4,245.1,2908174
2018-01-25,245.5,252.25,245.05,249.5,5887042
2018-01-26,249.0,249.3,243.55,246.75,3326632
2018-01-29,245.95,247.95,243.7,245.0,2353620
2018-01-30,244.5,247.5,243.2,244.0,2187236
2018-01-31,244.4,247.0,243.25,247.0,1846150
2018-02-01,246.7,250.45,245.25,246.9,4725726
2018-02-02,246.95,248.35,243.75,246.0,3505934
2018-02-05,244.15,246.25,242.65,245.4,2705572
2018-02-06,241.95,244.1,234.0,235.1,9509836
2018-02-07,237.85,239.75,236.1,238.05,2853328
2018-02-08,238.05,244.2,236.15,237.55,6394486
2018-02-09,235.35,237.45,233.0,235.35,5656622
2018-02-12,237.5,238.95,234.75,235.6,3440680
2018-02-13,235.95,238.75,235.25,238.35,2440698
2018-02-14,238.5,241.35,236.05,238.5,3557896
2018-02-15,240.0,240.0,236.6,236.75,4100322
2018-02-16,236.85,239.0,236.8,238.5,2073612
2018-02-19,238.35,238.9,236.15,237.25,1260520
2018-02-20,237.3,239.75,236.8,238.7,1524216
2018-02-21,238.5,245.85,238.05,244.5,7106108
2018-02-22,243.35,264.75,242.95,258.75,14253886
2018-02-26,264.85,279.15,262.75,273.15,20640746
2018-02-27,273.65,274.45,266.75,269.0,8621830
2018-02-28,268.25,270.25,263.05,263.8,11176268
2018-03-01,263.25,265.85,261.5,262.5,5000152
2018-03-02,263.75,269.95,260.5,262.05,4804838
2018-03-05,263.5,267.1,260.1,262.3,3994692
2018-03-06,263.25,268.45,262.65,265.0,4380496
2018-03-07,264.0,273.9,263.2,273.5,7572918
2018-03-09,272.7,282.95,271.65,281.4,6943354
2018-03-12,285.05,288.2,278.5,278.55,6455814
2018-03-13,278.85,281.4,274.6,279.0,5736508
2018-03-14,277.75,279.9,267.5,267.7,6041930
2018-03-15,268.25,271.15,265.95,269.2,6690950
2018-03-16,268.95,270.95,266.75,267.4,7513876
2018-03-19,269.5,270.7,267.0,267.0,2525896
2018-03-20,267.95,269.8,263.3,269.5,3857732
2018-03-21,270.25,272.5,265.85,270.0,6129670
2018-03-22,271.4,271.4,266.55,270.0,5520806
2018-03-23,267.05,267.9,264.5,266.4,3480040
2018-03-26,266.15,266.15,254.95,254.95,6622156
2018-03-27,256.8,260.95,255.25,259.0,4285822
2018-03-28,256.7,257.9,252.75,255.0,3347952
2018-03-29,255.6,260.5,255.55,255.75,4141388
2018-03-30,257.55,258.3,256.1,258.3,821870
2018-04-02,258.3,259.7,255.7,255.7,2502358
2018-04-03,255.65,265.5,253.85,261.5,8492276
2018-04-04,262.9,263.2,260.5,261.85,3863042
2018-04-05,263.4,269.75,262.65,269.75,13525850
2018-04-06,267.95,277.75,267.95,277.0,16791016
2018-04-09,276.0,276.25,242.5,252.0,23513304
2018-04-10,250.15,258.95,246.1,253.25,15922934
2018-04-11,254.55,257.95,247.05,252.35,8634048
2018-04-12,254.55,257.4,252.55,254.65,4173756
2018-04-13,254.95,257.5,250.6,254.35,5402744
2018-04-16,250.35,260.95,250.0,258.95,5630204
2018-04-17,266.75,267.7,259.7,260.85,6897604
2018-04-18,262.1,267.45,261.0,265.0,4807706
2018-04-19,265.05,267.5,259.85,262.5,4297076
